date,product_id,product_name,category,warehouse_id,warehouse,supplier_id,supplier,lead_time_days,price,discount,promotion,units_sold,inventory_level,revenue,stockout
2022-07-24,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,66946.99,19.43,1,105.0,1616.0,7029434.09,0
2022-07-25,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,67044.74,0.0,0,74.0,1542.0,4961310.44,0
2022-07-26,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,67451.8,0.0,0,47.0,1495.0,3170234.77,0
2022-07-27,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,67057.9,0.0,0,76.0,1419.0,5096400.12,0
2022-07-28,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,63708.96,0.0,0,67.0,1352.0,4268500.06,0
2022-07-29,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,65017.68,0.0,0,52.0,1300.0,3380919.49,0
2022-07-30,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,65283.09,0.0,0,82.0,1218.0,5353213.67,0
2022-07-31,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,62509.84,17.48,1,107.0,1111.0,6688552.59,0
2022-08-01,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,66911.16,17.55,1,69.0,1042.0,4616870.3,0
2022-08-02,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,65217.5,0.0,0,66.0,976.0,4304354.81,0
2022-08-03,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,63365.18,20.77,1,81.0,895.0,5132579.53,0
2022-08-04,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,61967.96,0.0,0,65.0,1820.0,4027917.45,0
2022-08-05,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,62418.95,0.0,0,97.0,1723.0,6054638.56,0
2022-08-06,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,64212.34,0.0,0,84.0,1639.0,5393836.57,0
2022-08-07,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,65259.09,0.0,0,82.0,1557.0,5351245.72,0
2022-08-08,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,64408.21,0.0,0,93.0,1464.0,5989963.4,0
2022-08-09,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,65425.8,0.0,0,71.0,1393.0,4645232.1,0
2022-08-10,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,65643.69,0.0,0,71.0,1322.0,4660702.05,0
2022-08-11,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,63227.78,0.0,0,73.0,1249.0,4615628.04,0
2022-08-12,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,63621.54,0.0,0,82.0,1167.0,5216966.49,0
2022-08-13,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,66469.62,0.0,0,82.0,1085.0,5450508.95,0
2022-08-14,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,62414.38,0.0,0,76.0,1009.0,4743493.06,0
2022-08-15,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,62197.99,20.8,1,74.0,935.0,4602651.26,0
2022-08-16,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,62427.61,0.0,0,85.0,2038.0,5306346.45,0
2022-08-17,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,64343.52,14.02,1,114.0,1924.0,7335161.0,0
2022-08-18,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,63928.78,0.0,0,80.0,1844.0,5114302.57,0
2022-08-19,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,67729.06,0.0,0,88.0,1756.0,5960157.41,0
2022-08-20,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,64005.2,0.0,0,56.0,1700.0,3584290.97,0
2022-08-21,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,64690.86,0.0,0,63.0,1637.0,4075523.98,0
2022-08-22,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,62896.52,0.0,0,65.0,1572.0,4088273.5,0
2022-08-23,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,64105.56,0.0,0,80.0,1492.0,5128444.83,0
2022-08-24,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,65859.72,0.0,0,71.0,1421.0,4676039.97,0
2022-08-25,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,67996.96,0.0,0,63.0,1358.0,4283808.3,0
2022-08-26,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,64445.06,0.0,0,84.0,1274.0,5413384.77,0
2022-08-27,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,65620.0,0.0,0,85.0,1189.0,5577700.22,0
2022-08-28,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,66624.74,0.0,0,84.0,1105.0,5596478.42,0
2022-08-29,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,62989.47,0.0,0,67.0,1038.0,4220294.5,0
2022-08-30,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,64818.44,0.0,0,73.0,965.0,4731745.77,0
2022-08-31,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,64614.96,0.0,0,88.0,877.0,5686116.29,0
2022-09-01,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,65387.66,0.0,0,45.0,1690.0,2942444.8,0
2022-09-02,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,65936.0,0.0,0,62.0,1628.0,4088031.82,0
2022-09-03,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,61915.01,0.0,0,76.0,1552.0,4705540.86,0
2022-09-04,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,61926.12,0.0,0,94.0,1458.0,5821055.65,0
2022-09-05,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,63251.99,0.0,0,81.0,1377.0,5123410.88,0
2022-09-06,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,65992.85,0.0,0,66.0,1311.0,4355528.08,0
2022-09-07,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,62396.37,0.0,0,78.0,1233.0,4866916.79,0
2022-09-08,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,67146.43,0.0,0,83.0,1150.0,5573153.62,0
2022-09-09,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,66092.55,0.0,0,84.0,1066.0,5551774.48,0
2022-09-10,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,61834.51,0.0,0,93.0,973.0,5750609.66,0
2022-09-11,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,63101.26,0.0,0,78.0,895.0,4921898.33,0
2022-09-12,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,64489.26,0.0,0,71.0,1550.0,4578737.43,0
2022-09-13,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,63933.13,17.5,1,68.0,1482.0,4347452.71,0
2022-09-14,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,67149.25,0.0,0,69.0,1413.0,4633298.55,0
2022-09-15,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,66779.92,0.0,0,74.0,1339.0,4941714.41,0
2022-09-16,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,68084.56,0.0,0,75.0,1264.0,5106341.79,0
2022-09-17,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,62492.55,0.0,0,92.0,1172.0,5749314.28,0
2022-09-18,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,62933.7,0.0,0,82.0,1090.0,5160563.1,0
2022-09-19,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,65080.97,0.0,0,72.0,1018.0,4685830.18,0
2022-09-20,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,63167.15,0.0,0,63.0,955.0,3979530.46,0
2022-09-21,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,64491.08,0.0,0,91.0,864.0,5868687.88,0
2022-09-22,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,66190.7,0.0,0,79.0,1775.0,5229064.91,0
2022-09-23,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,65497.36,7.36,1,93.0,1682.0,6091254.21,0
2022-09-24,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,67143.32,0.0,0,112.0,1570.0,7520052.03,0
2022-09-25,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,61821.47,0.0,0,92.0,1478.0,5687575.51,0
2022-09-26,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,66072.74,0.0,0,85.0,1393.0,5616182.76,0
2022-09-27,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,67693.68,0.0,0,89.0,1304.0,6024737.31,0
2022-09-28,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,62055.28,0.0,0,78.0,1226.0,4840311.75,0
2022-09-29,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,66547.22,0.0,0,49.0,1177.0,3260813.71,0
2022-09-30,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,64280.42,0.0,0,62.0,1115.0,3985386.13,0
2022-10-01,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,64061.87,0.0,0,117.0,998.0,7495239.1,0
2022-10-02,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,64844.33,0.0,0,112.0,886.0,7262564.69,0
2022-10-03,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,67839.39,0.0,0,63.0,1747.0,4273881.78,0
2022-10-04,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,62803.09,0.0,0,94.0,1653.0,5903490.48,0
2022-10-05,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,67251.65,0.0,0,68.0,1585.0,4573112.27,0
2022-10-06,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,63988.49,8.09,1,95.0,1490.0,6078906.95,0
2022-10-07,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,64433.16,0.0,0,133.0,1357.0,8569610.02,0
2022-10-08,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,62243.57,0.0,0,93.0,1264.0,5788651.75,0
2022-10-09,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,61765.21,0.0,0,140.0,1124.0,8647128.85,0
2022-10-10,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,66998.3,5.11,1,86.0,1038.0,5761853.51,0
2022-10-11,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,66238.64,20.8,1,98.0,940.0,6491386.87,0
2022-10-12,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,66683.73,0.0,0,102.0,1762.0,6801740.77,0
2022-10-13,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,67269.77,0.0,0,113.0,1649.0,7601484.21,0
2022-10-14,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,68169.84,0.0,0,77.0,1572.0,5249077.84,0
2022-10-15,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,66336.24,5.79,1,114.0,1458.0,7562331.2,0
2022-10-16,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,61970.65,8.61,1,127.0,1331.0,7870272.41,0
2022-10-17,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,63682.77,0.0,0,88.0,1243.0,5604083.63,0
2022-10-18,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,67353.28,24.42,1,112.0,1131.0,7543567.05,0
2022-10-19,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,63824.15,0.0,0,102.0,1029.0,6510063.61,0
2022-10-20,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,63245.06,0.0,0,96.0,933.0,6071525.51,0
2022-10-21,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,62250.2,0.0,0,93.0,1764.0,5789268.21,0
2022-10-22,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,65470.78,0.0,0,75.0,1689.0,4910308.53,0
2022-10-23,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,65249.61,0.0,0,84.0,1605.0,5480967.21,0
2022-10-24,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,64524.31,0.0,0,88.0,1517.0,5678139.36,0
2022-10-25,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,64752.63,13.35,1,129.0,1388.0,8353089.08,0
2022-10-26,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,67811.83,5.0,1,91.0,1297.0,6170876.93,0
2022-10-27,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,61811.66,0.0,0,78.0,1219.0,4821309.11,0
2022-10-28,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,63515.97,0.0,0,139.0,1080.0,8828719.18,0
2022-10-29,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,62346.05,0.0,0,98.0,982.0,6109912.48,0
2022-10-30,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,61771.75,0.0,0,132.0,1972.0,8153871.18,0
2022-10-31,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,63676.0,0.0,0,88.0,1884.0,5603488.24,0
2022-11-01,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,64248.12,0.0,0,90.0,1794.0,5782331.09,0
2022-11-02,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,63168.65,0.0,0,96.0,1698.0,6064190.43,0
2022-11-03,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,67464.27,20.73,1,112.0,1586.0,7555998.13,0
2022-11-04,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,65737.17,14.35,1,100.0,1486.0,6573717.4,0
2022-11-05,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,65700.29,0.0,0,112.0,1374.0,7358432.39,0
2022-11-06,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,63249.35,0.0,0,112.0,1262.0,7083927.62,0
2022-11-07,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,66817.3,0.0,0,78.0,1184.0,5211749.33,0
2022-11-08,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,62125.98,0.0,0,83.0,1101.0,5156456.12,0
2022-11-09,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,66678.55,22.68,1,108.0,993.0,7201283.41,0
2022-11-10,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,62750.32,0.0,0,79.0,914.0,4957275.55,0
2022-11-11,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,65240.33,0.0,0,90.0,2012.0,5871630.04,0
2022-11-12,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,64723.31,22.2,1,120.0,1892.0,7766797.04,0
2022-11-13,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,62038.45,0.0,0,102.0,1790.0,6327921.73,0
2022-11-14,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,63888.83,5.71,1,67.0,1723.0,4280551.87,0
2022-11-15,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,61783.03,19.7,1,93.0,1630.0,5745822.15,0
2022-11-16,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,62067.09,0.0,0,81.0,1549.0,5027434.56,0
2022-11-17,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,65463.57,0.0,0,109.0,1440.0,7135529.47,0
2022-11-18,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,65284.56,0.0,0,101.0,1339.0,6593740.85,0
2022-11-19,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,63344.36,19.68,1,153.0,1186.0,9691686.46,0
2022-11-20,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,62792.6,0.0,0,106.0,1080.0,6656015.67,0
2022-11-21,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,62979.94,0.0,0,91.0,989.0,5731174.54,0
2022-11-22,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,64775.56,24.23,1,103.0,886.0,6671882.17,0
2022-11-23,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,67656.56,5.1,1,90.0,1522.0,6089090.27,0
2022-11-24,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,67158.87,0.0,0,105.0,1417.0,7051681.58,0
2022-11-25,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,65856.79,0.0,0,104.0,1313.0,6849105.94,0
2022-11-26,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,65871.04,0.0,0,111.0,1202.0,7311685.11,0
2022-11-27,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,66696.68,0.0,0,100.0,1102.0,6669668.14,0
2022-11-28,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,68009.45,0.0,0,90.0,1012.0,6120850.32,0
2022-11-29,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,62416.31,0.0,0,100.0,912.0,6241631.32,0
2022-11-30,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,62190.94,18.76,1,114.0,1458.0,7089767.26,0
2022-12-01,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,62126.48,0.0,0,93.0,1365.0,5777762.92,0
2022-12-02,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,67290.7,0.0,0,129.0,1236.0,8680499.69,0
2022-12-03,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,65613.57,18.52,1,170.0,1066.0,11154307.42,0
2022-12-04,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,62176.57,0.0,0,94.0,972.0,5844597.57,0
2022-12-05,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,63391.31,0.0,0,102.0,870.0,6465913.3,0
2022-12-06,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,62783.1,0.0,0,86.0,1510.0,5399346.5,0
2022-12-07,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,66916.26,13.52,1,87.0,1423.0,5821714.8,0
2022-12-08,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,63185.0,0.0,0,94.0,1329.0,5939390.23,0
2022-12-09,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,63526.19,0.0,0,118.0,1211.0,7496090.06,0
2022-12-10,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,64560.18,8.02,1,143.0,1068.0,9232105.2,0
2022-12-11,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,63532.4,13.39,1,98.0,970.0,6226175.08,0
2022-12-12,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,67561.64,13.19,1,124.0,1572.0,8377643.96,0
2022-12-13,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,64145.42,0.0,0,93.0,1479.0,5965524.17,0
2022-12-14,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,68043.26,14.46,1,104.0,1375.0,7076498.76,0
2022-12-15,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,66760.99,0.0,0,102.0,1273.0,6809621.18,0
2022-12-16,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,66696.66,0.0,0,108.0,1165.0,7203238.84,0
2022-12-17,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,66927.49,0.0,0,114.0,1051.0,7629734.13,0
2022-12-18,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,62512.5,0.0,0,117.0,934.0,7313962.88,0
2022-12-19,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,63053.41,0.0,0,79.0,2043.0,4981219.45,0
2022-12-20,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,65984.88,0.0,0,117.0,1926.0,7720230.55,0
2022-12-21,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,68148.28,0.0,0,74.0,1852.0,5042973.03,0
2022-12-22,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,64769.89,0.0,0,125.0,1727.0,8096236.36,0
2022-12-23,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,66442.27,0.0,0,107.0,1620.0,7109322.85,0
2022-12-24,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,66670.89,0.0,0,110.0,1510.0,7333797.38,0
2022-12-25,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,62698.49,23.16,1,149.0,1361.0,9342075.53,0
2022-12-26,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,65460.88,0.0,0,99.0,1262.0,6480627.05,0
2022-12-27,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,63999.11,0.0,0,72.0,1190.0,4607935.75,0
2022-12-28,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,67868.04,0.0,0,93.0,1097.0,6311728.07,0
2022-12-29,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,62286.31,0.0,0,112.0,985.0,6976066.21,0
2022-12-30,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,64075.71,0.0,0,103.0,882.0,6599798.0,0
2022-12-31,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,62017.69,0.0,0,126.0,1416.0,7814229.28,0
2023-01-01,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,67575.44,7.48,1,99.0,1317.0,6689968.41,0
2023-01-02,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,63692.43,0.0,0,86.0,1231.0,5477549.26,0
2023-01-03,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,65814.48,23.95,1,113.0,1118.0,7437036.27,0
2023-01-04,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,66045.33,0.0,0,72.0,1046.0,4755263.82,0
2023-01-05,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,65633.59,0.0,0,106.0,940.0,6957160.87,0
2023-01-06,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,62816.0,0.0,0,74.0,866.0,4648383.75,0
2023-01-07,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,66461.37,0.0,0,89.0,1833.0,5915062.16,0
2023-01-08,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,63888.61,0.0,0,116.0,1717.0,7411079.15,0
2023-01-09,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,66587.81,0.0,0,66.0,1651.0,4394795.72,0
2023-01-10,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,64956.3,13.67,1,91.0,1560.0,5911023.25,0
2023-01-11,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,64371.2,0.0,0,53.0,1507.0,3411673.54,0
2023-01-12,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,67212.94,0.0,0,62.0,1445.0,4167202.32,0
2023-01-13,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,67995.07,0.0,0,77.0,1368.0,5235620.67,0
2023-01-14,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,66529.78,0.0,0,94.0,1274.0,6253799.03,0
2023-01-15,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,65031.49,0.0,0,99.0,1175.0,6438117.68,0
2023-01-16,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,61941.06,0.0,0,98.0,1077.0,6070224.26,0
2023-01-17,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,65690.23,0.0,0,79.0,998.0,5189527.9,0
2023-01-18,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,68198.87,0.0,0,83.0,915.0,5660505.92,0
2023-01-19,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,64084.48,0.0,0,91.0,1616.0,5831687.83,0
2023-01-20,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,62605.19,0.0,0,99.0,1517.0,6197913.81,0
2023-01-21,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,67658.71,0.0,0,100.0,1417.0,6765871.14,0
2023-01-22,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,64949.81,0.0,0,90.0,1327.0,5845482.55,0
2023-01-23,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,67409.87,0.0,0,68.0,1259.0,4583871.46,0
2023-01-24,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,65604.18,0.0,0,50.0,1209.0,3280209.03,0
2023-01-25,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,64292.03,0.0,0,79.0,1130.0,5079070.37,0
2023-01-26,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,66777.58,10.16,1,70.0,1060.0,4674430.27,0
2023-01-27,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,68053.84,0.0,0,96.0,964.0,6533168.33,0
2023-01-28,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,63940.52,0.0,0,91.0,873.0,5818587.38,0
2023-01-29,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,64550.77,0.0,0,69.0,1662.0,4454003.05,0
2023-01-30,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,65686.0,0.0,0,57.0,1605.0,3744101.89,0
2023-01-31,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,65217.83,0.0,0,58.0,1547.0,3782634.0,0
2023-02-01,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,67367.41,0.0,0,71.0,1476.0,4783085.77,0
2023-02-02,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,65259.39,0.0,0,100.0,1376.0,6525938.8,0
2023-02-03,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,62920.07,0.0,0,67.0,1309.0,4215644.55,0
2023-02-04,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,62421.51,0.0,0,98.0,1211.0,6117307.81,0
2023-02-05,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,64869.33,0.0,0,75.0,1136.0,4865199.83,0
2023-02-06,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,61862.97,0.0,0,88.0,1048.0,5443941.24,0
2023-02-07,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,63402.46,0.0,0,76.0,972.0,4818586.94,0
2023-02-08,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,63977.25,0.0,0,81.0,891.0,5182157.06,0
2023-02-09,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,62974.27,0.0,0,70.0,1877.0,4408198.83,0
2023-02-10,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,64634.38,0.0,0,89.0,1788.0,5752459.5,0
2023-02-11,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,67889.99,8.54,1,110.0,1678.0,7467899.17,0
2023-02-12,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,64981.64,0.0,0,93.0,1585.0,6043292.14,0
2023-02-13,P001,Laptop,Electronics,W001,Indore,S001,TechSupply,13.0,61947.52,0.0,0,73.0,1512.0,4522168.66,0
